Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange,EntityState
9674,02/06/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Cyberattack,2016-02-26T00:00:00,2016-12-05T00:00:00,"New England Biolabs, Inc.",Malware,746.0,Business,Biotech,Other,2017,500-999,300-399,
9674,02/06/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Cyberattack,2016-02-26T00:00:00,2016-12-05T00:00:00,"New England Biolabs, Inc.",Malware,746.0,Business,Biotech,Financial & Banking Information,2017,500-999,300-399,
9674,02/06/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Cyberattack,2016-02-26T00:00:00,2016-12-05T00:00:00,"New England Biolabs, Inc.",Malware,746.0,Business,Biotech,Name,2017,500-999,300-399,
9672,01/12/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Theft or Mistake,2017-01-12T00:00:00,,"Pasco Rentals, Inc.",,6300.0,Business,Other,Other,2017,"1,000-9,999",Unknown,
9672,01/12/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Theft or Mistake,2017-01-12T00:00:00,,"Pasco Rentals, Inc.",,6300.0,Business,Other,Driver's License or Washington ID Card Number,2017,"1,000-9,999",Unknown,
9672,01/12/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Theft or Mistake,2017-01-12T00:00:00,,"Pasco Rentals, Inc.",,6300.0,Business,Other,Name,2017,"1,000-9,999",Unknown,
9671,01/05/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Cyberattack,2015-07-30T00:00:00,2016-12-14T00:00:00,Roberts Hawaii,Malware,1178.0,Business,Transportation,Other,2017,"1,000-9,999",500+,
9671,01/05/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Cyberattack,2015-07-30T00:00:00,2016-12-14T00:00:00,Roberts Hawaii,Malware,1178.0,Business,Transportation,Financial & Banking Information,2017,"1,000-9,999",500+,
9671,01/05/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Cyberattack,2015-07-30T00:00:00,2016-12-14T00:00:00,Roberts Hawaii,Malware,1178.0,Business,Transportation,Name,2017,"1,000-9,999",500+,
9669,02/06/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Cyberattack,2016-02-26T00:00:00,2016-12-05T00:00:00,Mrs Prindables,Malware,784.0,Business,Consumable,Other,2017,500-999,300-399,
9669,02/06/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Cyberattack,2016-02-26T00:00:00,2016-12-05T00:00:00,Mrs Prindables,Malware,784.0,Business,Consumable,Financial & Banking Information,2017,500-999,300-399,
9669,02/06/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Cyberattack,2016-02-26T00:00:00,2016-12-05T00:00:00,Mrs Prindables,Malware,784.0,Business,Consumable,Name,2017,500-999,300-399,
9668,02/06/2017 12:00:00 AM,02/23/2017 12:00:00 AM,Cyberattack,2013-06-01T00:00:00,2016-12-31T00:00:00,Abbott Nutrition,Malware,1819.0,Business,Consumable,Other,2017,"1,000-9,999",500+,
9668,02/06/2017 12:00:00 AM,02/23/2017 12:00:00 AM,Cyberattack,2013-06-01T00:00:00,2016-12-31T00:00:00,Abbott Nutrition,Malware,1819.0,Business,Consumable,Financial & Banking Information,2017,"1,000-9,999",500+,
9668,02/06/2017 12:00:00 AM,02/23/2017 12:00:00 AM,Cyberattack,2013-06-01T00:00:00,2016-12-31T00:00:00,Abbott Nutrition,Malware,1819.0,Business,Consumable,Name,2017,"1,000-9,999",500+,
9667,11/16/2016 12:00:00 AM,02/22/2017 12:00:00 AM,Cyberattack,2016-04-24T00:00:00,2016-12-14T00:00:00,Intex Recreation Corp.,Malware,1547.0,Business,Manufacturing,Other,2017,"1,000-9,999",200-299,
9667,11/16/2016 12:00:00 AM,02/22/2017 12:00:00 AM,Cyberattack,2016-04-24T00:00:00,2016-12-14T00:00:00,Intex Recreation Corp.,Malware,1547.0,Business,Manufacturing,Financial & Banking Information,2017,"1,000-9,999",200-299,
9667,11/16/2016 12:00:00 AM,02/22/2017 12:00:00 AM,Cyberattack,2016-04-24T00:00:00,2016-12-14T00:00:00,Intex Recreation Corp.,Malware,1547.0,Business,Manufacturing,Name,2017,"1,000-9,999",200-299,
9666,02/06/2017 12:00:00 AM,02/22/2017 12:00:00 AM,Unauthorized Access,2017-02-03T00:00:00,2017-02-06T00:00:00,"InterMountain Management, LLC",,558.0,Business,Hospitality,Other,2017,500-999,1-99,
9666,02/06/2017 12:00:00 AM,02/22/2017 12:00:00 AM,Unauthorized Access,2017-02-03T00:00:00,2017-02-06T00:00:00,"InterMountain Management, LLC",,558.0,Business,Hospitality,Social Security Number,2017,500-999,1-99,
9666,02/06/2017 12:00:00 AM,02/22/2017 12:00:00 AM,Unauthorized Access,2017-02-03T00:00:00,2017-02-06T00:00:00,"InterMountain Management, LLC",,558.0,Business,Hospitality,Name,2017,500-999,1-99,
9665,01/09/2017 12:00:00 AM,02/08/2017 12:00:00 AM,Unauthorized Access,2016-11-21T00:00:00,2016-11-21T00:00:00,The Boeing Company,,7288.0,Business,Manufacturing,Other,2017,"1,000-9,999",1-99,
9665,01/09/2017 12:00:00 AM,02/08/2017 12:00:00 AM,Unauthorized Access,2016-11-21T00:00:00,2016-11-21T00:00:00,The Boeing Company,,7288.0,Business,Manufacturing,Full Date of Birth,2017,"1,000-9,999",1-99,
9665,01/09/2017 12:00:00 AM,02/08/2017 12:00:00 AM,Unauthorized Access,2016-11-21T00:00:00,2016-11-21T00:00:00,The Boeing Company,,7288.0,Business,Manufacturing,Social Security Number,2017,"1,000-9,999",1-99,
9665,01/09/2017 12:00:00 AM,02/08/2017 12:00:00 AM,Unauthorized Access,2016-11-21T00:00:00,2016-11-21T00:00:00,The Boeing Company,,7288.0,Business,Manufacturing,Name,2017,"1,000-9,999",1-99,
9664,12/23/2016 12:00:00 AM,02/03/2017 12:00:00 AM,Unauthorized Access,2016-11-16T00:00:00,2016-11-16T00:00:00,"Conover Capital Management, LLC and Conover Securities Corporation",,1197.0,Finance,,Other,2017,"1,000-9,999",1-99,
9664,12/23/2016 12:00:00 AM,02/03/2017 12:00:00 AM,Unauthorized Access,2016-11-16T00:00:00,2016-11-16T00:00:00,"Conover Capital Management, LLC and Conover Securities Corporation",,1197.0,Finance,,Driver's License or Washington ID Card Number,2017,"1,000-9,999",1-99,
9664,12/23/2016 12:00:00 AM,02/03/2017 12:00:00 AM,Unauthorized Access,2016-11-16T00:00:00,2016-11-16T00:00:00,"Conover Capital Management, LLC and Conover Securities Corporation",,1197.0,Finance,,Social Security Number,2017,"1,000-9,999",1-99,
9664,12/23/2016 12:00:00 AM,02/03/2017 12:00:00 AM,Unauthorized Access,2016-11-16T00:00:00,2016-11-16T00:00:00,"Conover Capital Management, LLC and Conover Securities Corporation",,1197.0,Finance,,Name,2017,"1,000-9,999",1-99,
9662,12/23/2015 12:00:00 AM,01/18/2017 12:00:00 AM,Cyberattack,,,"CoPilot Provider Support Services, Inc.",Other,1522.0,Health,,Other,2017,"1,000-9,999",Unknown,
9662,12/23/2015 12:00:00 AM,01/18/2017 12:00:00 AM,Cyberattack,,,"CoPilot Provider Support Services, Inc.",Other,1522.0,Health,,Health Insurance Policy or ID Number,2017,"1,000-9,999",Unknown,
9662,12/23/2015 12:00:00 AM,01/18/2017 12:00:00 AM,Cyberattack,,,"CoPilot Provider Support Services, Inc.",Other,1522.0,Health,,Full Date of Birth,2017,"1,000-9,999",Unknown,
9662,12/23/2015 12:00:00 AM,01/18/2017 12:00:00 AM,Cyberattack,,,"CoPilot Provider Support Services, Inc.",Other,1522.0,Health,,Social Security Number,2017,"1,000-9,999",Unknown,
9662,12/23/2015 12:00:00 AM,01/18/2017 12:00:00 AM,Cyberattack,,,"CoPilot Provider Support Services, Inc.",Other,1522.0,Health,,Name,2017,"1,000-9,999",Unknown,
9661,11/28/2016 12:00:00 AM,01/12/2017 12:00:00 AM,Cyberattack,2016-05-02T00:00:00,2016-11-22T00:00:00,"Spiraledge, Inc.",Malware,9700.0,Business,Retail,Other,2017,"1,000-9,999",200-299,
9661,11/28/2016 12:00:00 AM,01/12/2017 12:00:00 AM,Cyberattack,2016-05-02T00:00:00,2016-11-22T00:00:00,"Spiraledge, Inc.",Malware,9700.0,Business,Retail,Financial & Banking Information,2017,"1,000-9,999",200-299,
9661,11/28/2016 12:00:00 AM,01/12/2017 12:00:00 AM,Cyberattack,2016-05-02T00:00:00,2016-11-22T00:00:00,"Spiraledge, Inc.",Malware,9700.0,Business,Retail,Name,2017,"1,000-9,999",200-299,
9660,11/30/2016 12:00:00 AM,12/21/2016 12:00:00 AM,Unauthorized Access,2016-01-16T00:00:00,,Community Health Plan of Washington,,353388.0,Health,,Other,2017,"50,000-999,999",Unknown,
9660,11/30/2016 12:00:00 AM,12/21/2016 12:00:00 AM,Unauthorized Access,2016-01-16T00:00:00,,Community Health Plan of Washington,,353388.0,Health,,Health Insurance Policy or ID Number,2017,"50,000-999,999",Unknown,
9660,11/30/2016 12:00:00 AM,12/21/2016 12:00:00 AM,Unauthorized Access,2016-01-16T00:00:00,,Community Health Plan of Washington,,353388.0,Health,,Social Security Number,2017,"50,000-999,999",Unknown,
9660,11/30/2016 12:00:00 AM,12/21/2016 12:00:00 AM,Unauthorized Access,2016-01-16T00:00:00,,Community Health Plan of Washington,,353388.0,Health,,Name,2017,"50,000-999,999",Unknown,
9659,,12/20/2016 12:00:00 AM,Unauthorized Access,,,Western Union Financial Services,,2470.0,Finance,,Full Date of Birth,2017,"1,000-9,999",Unknown,
9659,,12/20/2016 12:00:00 AM,Unauthorized Access,,,Western Union Financial Services,,2470.0,Finance,,Driver's License or Washington ID Card Number,2017,"1,000-9,999",Unknown,
9659,,12/20/2016 12:00:00 AM,Unauthorized Access,,,Western Union Financial Services,,2470.0,Finance,,Social Security Number,2017,"1,000-9,999",Unknown,
9659,,12/20/2016 12:00:00 AM,Unauthorized Access,,,Western Union Financial Services,,2470.0,Finance,,Name,2017,"1,000-9,999",Unknown,
9658,10/18/2016 12:00:00 AM,11/30/2016 12:00:00 AM,Theft or Mistake,2016-10-18T00:00:00,2016-10-18T00:00:00,CHI Franciscan Health- Hospice Tacoma,,1223.0,Health,,Other,2017,"1,000-9,999",0,
9658,10/18/2016 12:00:00 AM,11/30/2016 12:00:00 AM,Theft or Mistake,2016-10-18T00:00:00,2016-10-18T00:00:00,CHI Franciscan Health- Hospice Tacoma,,1223.0,Health,,Medical Information,2017,"1,000-9,999",0,
9658,10/18/2016 12:00:00 AM,11/30/2016 12:00:00 AM,Theft or Mistake,2016-10-18T00:00:00,2016-10-18T00:00:00,CHI Franciscan Health- Hospice Tacoma,,1223.0,Health,,Health Insurance Policy or ID Number,2017,"1,000-9,999",0,
9658,10/18/2016 12:00:00 AM,11/30/2016 12:00:00 AM,Theft or Mistake,2016-10-18T00:00:00,2016-10-18T00:00:00,CHI Franciscan Health- Hospice Tacoma,,1223.0,Health,,Social Security Number,2017,"1,000-9,999",0,
9658,10/18/2016 12:00:00 AM,11/30/2016 12:00:00 AM,Theft or Mistake,2016-10-18T00:00:00,2016-10-18T00:00:00,CHI Franciscan Health- Hospice Tacoma,,1223.0,Health,,Name,2017,"1,000-9,999",0,
9657,10/27/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Cyberattack,2015-11-09T00:00:00,2016-10-24T00:00:00,The Madison Square Garden Company,Malware,,Business,Entertainment,Financial & Banking Information,2017,Unknown,300-399,
9657,10/27/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Cyberattack,2015-11-09T00:00:00,2016-10-24T00:00:00,The Madison Square Garden Company,Malware,,Business,Entertainment,Name,2017,Unknown,300-399,
9656,10/21/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Cyberattack,2016-03-09T00:00:00,2016-10-22T00:00:00,Island Hotel Company Limited,Malware,,Business,Hospitality,Financial & Banking Information,2017,Unknown,200-299,
9656,10/21/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Cyberattack,2016-03-09T00:00:00,2016-10-22T00:00:00,Island Hotel Company Limited,Malware,,Business,Hospitality,Name,2017,Unknown,200-299,
9655,,11/18/2016 12:00:00 AM,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Other,2017,Unknown,Unknown,
9655,,11/18/2016 12:00:00 AM,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Student ID Number,2017,Unknown,Unknown,
9655,,11/18/2016 12:00:00 AM,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Full Date of Birth,2017,Unknown,Unknown,
9655,,11/18/2016 12:00:00 AM,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Social Security Number,2017,Unknown,Unknown,
9655,,11/18/2016 12:00:00 AM,Unauthorized Access,2016-11-13T00:00:00,,Michigan State University,,,Education,,Name,2017,Unknown,Unknown,
9654,11/04/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Cyberattack,2015-10-03T00:00:00,2016-10-09T00:00:00,Springfield Armory,Malware,512.0,Business,Other,Other,2017,500-999,300-399,
9654,11/04/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Cyberattack,2015-10-03T00:00:00,2016-10-09T00:00:00,Springfield Armory,Malware,512.0,Business,Other,Financial & Banking Information,2017,500-999,300-399,
9654,11/04/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Cyberattack,2015-10-03T00:00:00,2016-10-09T00:00:00,Springfield Armory,Malware,512.0,Business,Other,Name,2017,500-999,300-399,
9652,07/14/2016 12:00:00 AM,11/09/2016 12:00:00 AM,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556.0,Finance,,Full Date of Birth,2017,500-999,Unknown,
9652,07/14/2016 12:00:00 AM,11/09/2016 12:00:00 AM,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556.0,Finance,,Financial & Banking Information,2017,500-999,Unknown,
9652,07/14/2016 12:00:00 AM,11/09/2016 12:00:00 AM,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556.0,Finance,,Social Security Number,2017,500-999,Unknown,
9652,07/14/2016 12:00:00 AM,11/09/2016 12:00:00 AM,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,Ransomware,556.0,Finance,,Name,2017,500-999,Unknown,
9651,,11/09/2016 12:00:00 AM,Cyberattack,2016-09-07T00:00:00,2016-10-24T00:00:00,Eileen Fisher Inc.,Malware,755.0,Business,Clothing,Other,2017,500-999,Unknown,
9651,,11/09/2016 12:00:00 AM,Cyberattack,2016-09-07T00:00:00,2016-10-24T00:00:00,Eileen Fisher Inc.,Malware,755.0,Business,Clothing,Financial & Banking Information,2017,500-999,Unknown,
9651,,11/09/2016 12:00:00 AM,Cyberattack,2016-09-07T00:00:00,2016-10-24T00:00:00,Eileen Fisher Inc.,Malware,755.0,Business,Clothing,Name,2017,500-999,Unknown,
9650,10/07/2016 12:00:00 AM,11/04/2016 12:00:00 AM,Cyberattack,,,Rebecca Minkoff LLC,Unclear/unknown,549.0,Business,Retail,Username and Password/Security Question Answers,2017,500-999,Unknown,
9650,10/07/2016 12:00:00 AM,11/04/2016 12:00:00 AM,Cyberattack,,,Rebecca Minkoff LLC,Unclear/unknown,549.0,Business,Retail,Financial & Banking Information,2017,500-999,Unknown,
9650,10/07/2016 12:00:00 AM,11/04/2016 12:00:00 AM,Cyberattack,,,Rebecca Minkoff LLC,Unclear/unknown,549.0,Business,Retail,Name,2017,500-999,Unknown,
9649,09/30/2016 12:00:00 AM,10/19/2016 12:00:00 AM,Cyberattack,2016-05-29T00:00:00,2016-07-22T00:00:00,Eastwood Company,Malware,633.0,Business,Other,Other,2017,500-999,100-199,
9649,09/30/2016 12:00:00 AM,10/19/2016 12:00:00 AM,Cyberattack,2016-05-29T00:00:00,2016-07-22T00:00:00,Eastwood Company,Malware,633.0,Business,Other,Financial & Banking Information,2017,500-999,100-199,
9649,09/30/2016 12:00:00 AM,10/19/2016 12:00:00 AM,Cyberattack,2016-05-29T00:00:00,2016-07-22T00:00:00,Eastwood Company,Malware,633.0,Business,Other,Name,2017,500-999,100-199,
9647,09/12/2016 12:00:00 AM,09/30/2016 12:00:00 AM,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198.0,Business,Manufacturing,Other,2017,"1,000-9,999",0,
9647,09/12/2016 12:00:00 AM,09/30/2016 12:00:00 AM,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198.0,Business,Manufacturing,Full Date of Birth,2017,"1,000-9,999",0,
9647,09/12/2016 12:00:00 AM,09/30/2016 12:00:00 AM,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198.0,Business,Manufacturing,Social Security Number,2017,"1,000-9,999",0,
9647,09/12/2016 12:00:00 AM,09/30/2016 12:00:00 AM,Unauthorized Access,2016-09-12T00:00:00,2016-09-12T00:00:00,Vaupell,,1198.0,Business,Manufacturing,Name,2017,"1,000-9,999",0,
9645,08/23/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Theft or Mistake,,,"Ascensus, Inc.",,1505.0,Finance,,Other,2017,"1,000-9,999",Unknown,
9645,08/23/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Theft or Mistake,,,"Ascensus, Inc.",,1505.0,Finance,,Full Date of Birth,2017,"1,000-9,999",Unknown,
9645,08/23/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Theft or Mistake,,,"Ascensus, Inc.",,1505.0,Finance,,Social Security Number,2017,"1,000-9,999",Unknown,
9645,08/23/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Theft or Mistake,,,"Ascensus, Inc.",,1505.0,Finance,,Name,2017,"1,000-9,999",Unknown,
9644,08/22/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Unauthorized Access,,,ACTIVEOutdoors,,1449645.0,Government,,Other,2017,"1,000,000+",Unknown,
9644,08/22/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Unauthorized Access,,,ACTIVEOutdoors,,1449645.0,Government,,Full Date of Birth,2017,"1,000,000+",Unknown,
9644,08/22/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Unauthorized Access,,,ACTIVEOutdoors,,1449645.0,Government,,Driver's License or Washington ID Card Number,2017,"1,000,000+",Unknown,
9644,08/22/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Unauthorized Access,,,ACTIVEOutdoors,,1449645.0,Government,,Social Security Number,2017,"1,000,000+",Unknown,
9644,08/22/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Unauthorized Access,,,ACTIVEOutdoors,,1449645.0,Government,,Name,2017,"1,000,000+",Unknown,
9643,08/19/2016 12:00:00 AM,09/02/2016 12:00:00 AM,Cyberattack,2016-04-25T00:00:00,,Noble House Hotels,Skimmers,1463.0,Business,Hospitality,Financial & Banking Information,2017,"1,000-9,999",Unknown,
9643,08/19/2016 12:00:00 AM,09/02/2016 12:00:00 AM,Cyberattack,2016-04-25T00:00:00,,Noble House Hotels,Skimmers,1463.0,Business,Hospitality,Name,2017,"1,000-9,999",Unknown,
9642,07/22/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724.0,Health,,Other,2017,"10,000-49,999",1-99,
9642,07/22/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724.0,Health,,Health Insurance Policy or ID Number,2017,"10,000-49,999",1-99,
9642,07/22/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724.0,Health,,Social Security Number,2017,"10,000-49,999",1-99,
9642,07/22/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Theft or Mistake,2016-04-21T00:00:00,2016-06-13T00:00:00,Highline Medical Center,,12724.0,Health,,Name,2017,"10,000-49,999",1-99,
9641,07/15/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Cyberattack,2016-02-16T00:00:00,2016-07-07T00:00:00,Kimpton Hotels & Restaurants,Malware,5428.0,Business,Hospitality,Financial & Banking Information,2017,"1,000-9,999",100-199,
9641,07/15/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Cyberattack,2016-02-16T00:00:00,2016-07-07T00:00:00,Kimpton Hotels & Restaurants,Malware,5428.0,Business,Hospitality,Name,2017,"1,000-9,999",100-199,
9640,08/18/2016 12:00:00 AM,08/30/2016 12:00:00 AM,Unauthorized Access,2016-07-16T00:00:00,2016-08-18T00:00:00,"Presnell Gage, PLLC",,2613.0,Finance,,Financial & Banking Information,2017,"1,000-9,999",1-99,
9640,08/18/2016 12:00:00 AM,08/30/2016 12:00:00 AM,Unauthorized Access,2016-07-16T00:00:00,2016-08-18T00:00:00,"Presnell Gage, PLLC",,2613.0,Finance,,Social Security Number,2017,"1,000-9,999",1-99,
9640,08/18/2016 12:00:00 AM,08/30/2016 12:00:00 AM,Unauthorized Access,2016-07-16T00:00:00,2016-08-18T00:00:00,"Presnell Gage, PLLC",,2613.0,Finance,,Name,2017,"1,000-9,999",1-99,
9639,06/30/2016 12:00:00 AM,08/22/2016 12:00:00 AM,Cyberattack,2015-10-21T00:00:00,2016-04-07T00:00:00,KontrolFreek,Malware,625.0,Business,Other,Financial & Banking Information,2017,500-999,200-299,
9639,06/30/2016 12:00:00 AM,08/22/2016 12:00:00 AM,Cyberattack,2015-10-21T00:00:00,2016-04-07T00:00:00,KontrolFreek,Malware,625.0,Business,Other,Name,2017,500-999,200-299,
9638,07/15/2016 12:00:00 AM,08/18/2016 12:00:00 AM,Cyberattack,2016-01-02T00:00:00,2016-07-17T00:00:00,Eddie Bauer,Malware,73508.0,Business,Clothing,Financial & Banking Information,2017,"50,000-999,999",100-199,
9638,07/15/2016 12:00:00 AM,08/18/2016 12:00:00 AM,Cyberattack,2016-01-02T00:00:00,2016-07-17T00:00:00,Eddie Bauer,Malware,73508.0,Business,Clothing,Name,2017,"50,000-999,999",100-199,
9637,06/13/2016 12:00:00 AM,08/12/2016 12:00:00 AM,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611.0,Health,,Medical Information,2017,500-999,Unknown,
9637,06/13/2016 12:00:00 AM,08/12/2016 12:00:00 AM,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611.0,Health,,Health Insurance Policy or ID Number,2017,500-999,Unknown,
9637,06/13/2016 12:00:00 AM,08/12/2016 12:00:00 AM,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611.0,Health,,Social Security Number,2017,500-999,Unknown,
9637,06/13/2016 12:00:00 AM,08/12/2016 12:00:00 AM,Unauthorized Access,2016-03-30T00:00:00,,"Valley Anesthesiology Consultants, Inc.",,611.0,Health,,Name,2017,500-999,Unknown,
9635,07/13/2016 12:00:00 AM,08/03/2016 12:00:00 AM,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916.0,Health,,Other,2017,"1,000-9,999",Unknown,
9635,07/13/2016 12:00:00 AM,08/03/2016 12:00:00 AM,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916.0,Health,,Medical Information,2017,"1,000-9,999",Unknown,
9635,07/13/2016 12:00:00 AM,08/03/2016 12:00:00 AM,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916.0,Health,,Full Date of Birth,2017,"1,000-9,999",Unknown,
9635,07/13/2016 12:00:00 AM,08/03/2016 12:00:00 AM,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916.0,Health,,Social Security Number,2017,"1,000-9,999",Unknown,
9635,07/13/2016 12:00:00 AM,08/03/2016 12:00:00 AM,Cyberattack,2016-06-17T00:00:00,,Banner Health,Malware,7916.0,Health,,Name,2017,"1,000-9,999",Unknown,
9634,06/08/2016 12:00:00 AM,07/19/2016 12:00:00 AM,Cyberattack,2016-04-21T00:00:00,2016-06-13T00:00:00,San Antonio Shoemakers,Malware,511.0,Business,Retail,Financial & Banking Information,2016,500-999,1-99,
9634,06/08/2016 12:00:00 AM,07/19/2016 12:00:00 AM,Cyberattack,2016-04-21T00:00:00,2016-06-13T00:00:00,San Antonio Shoemakers,Malware,511.0,Business,Retail,Name,2016,500-999,1-99,
9633,07/19/2016 12:00:00 AM,07/19/2016 12:00:00 AM,Cyberattack,2016-03-01T00:00:00,2016-07-31T00:00:00,CiCi Enterprises,Malware,,Business,Hospitality,Financial & Banking Information,2016,Unknown,100-199,
9632,06/08/2016 12:00:00 AM,07/16/2016 12:00:00 AM,Unauthorized Access,2015-04-01T00:00:00,,"NLU Products, LLC",,2527.0,Business,Retail,Other,2016,"1,000-9,999",Unknown,
